ysg,"Sonaga, Suoneiga"
ysn,Sani
yso,Nisi
ysp,Lolopo (Southern)
ysy,"Sanie, Bai Lolo, Bai Yi, Sa’nguie, Sanyie, Shanie, Shaniepu, White Yi"
yta,"Talu, Tagu, Taliu, Tazhi"
ytl,"Tanglang, Tholo"
ytp,"Thopho, Black Hat Folk, Black Phula, Hei Mao Ren, Phula"
yuy,"Yugur (East), Eastern Yogor, Enge’er, Enger, Shera Yogur, Shira Yugur, Yogor, Yögur, Yugar, Yugu"
ywl,Lalu (Western)
ywq,"Yi (Wuding-Luquan), Black Yi, Dian Dongbei Yi, Hei Yi, Nasu, Wu-Lu Yi"
ywt,"Lalo (Central), Lalo, Lalopa, Laluo, Misapa, Xishanba Lalo"
ywu,"Nasu (Wumeng), Wumeng Yi, Wusa Yi, Yuan-Mo Yi"
yyz,Ayizi
yzg,"Buyang (E’ma), Buozaang, Buyang Zhuang, Eastern Buyang, Funing Buyang, Langjia Buyang"
yzk,"Zokhuo, Cowtail Phula, Nimitso, Niuweiba Phula, Phula, Ruoke, Tshokha, Zekhe, Zuoke"
zal,"Zauzou, Jaojo, Raorou, Rourou"
zch,Zhuang (Central Hongshuihe)
zeh,Zhuang (Eastern Hongshuihe)
zgb,Zhuang (Guibei)
zgm,"Zhuang (Minz), Black Zhuang, Bu Xiong, Heiyi Zhuang, Kon Min, Sung, Zong Zhuang"
zgn,"Zhuang (Guibian), Buyei, Buyoi, Kang Yei, Northern Zhuang"
zha,Zhuang
zhb,"Zhaba, Bazi, Bozi, Draba, nDrapa, Zaba, Zha"
zhd,"Zhuang (Dai), Bu Dai, Kau Ndae, Khaau Daai, Thu Lao, Tu, Tuliao, Tuzu, Wen-Ma Southern Zhuang, Zhuangyu Nanbu fangyan Dejing tuyu, Zhuangyu Nanbu Fangyan Wen-Ma Tuyu"
zhn,"Zhuang (Nong), Daez, Kau Nong, Khaau Nong, Noangx, Nong hua, Phu Nong, Phu Tei, Yan-Guang Southern Zhuang, Zhuangyu Nanbu fanyan Yan-Guang tuyu"
zho,Chinese
zkr,"Zakhring, Zaiwa, Zha"
zlj,Zhuang (Liujiang)
zln,Zhuang (Lianshan)
zlq,Zhuang (Liuqian)
zqe,"Zhuang (Qiubei), Bau i, Bui, Buyi, Northern Zhuang, Qiubei Sha"
zyb,Zhuang (Yongbei)
zyg,"Zhuang (Yang), Dejing Zhuang, Gen Yang, Jingxi Zhuang, Lang, Nong, Nung Giang, Tianbao, Tuhua, Yangyu, Yangzhou, Zhuangyu Nanbu fangyan Dejing tuyu"
zyj,Zhuang (Youjiang)
zyn,"Zhuang (Yongnan), Bou Rau, Long An, Long’an, Nung An, Southern Zhuang, Yongnan Vernacular of the Southern Dialect of the Zhuang Language, Zhuangyu nanbu fangyan Yongnan tuyu"
zzj,"Zhuang (Zuojiang), Ken Tho, Longyin, Longzhou, Pho Thai, Pu Tho, Southern Zhuang, Zhuangyu nanbu fangyan Zuojiang tuyu"
aca,"Achagua, Ajagua, Xagua"
ana,"Andaqui, Aguanunga, Andaki, Churuba"
ano,"Andoque, Andoke, Businka, Cha’oie, Paasi-ahá , Paasiaja"
ans,"Anserma, Anserna"
aoh,Arma
arh,"Arhuaco, Aruaco, Bintucua, Bintuk, Bíntukua, Ica, Ijca, Ijka, Ika, Ikan, Ike"
bao,"Waimaha, “Bará” (pej.), Barasano, Northern Barasano"
bdc,"Emberá-Baudó, Baudó, Catrú"
bmr,"Muinane, Muename, Muinana, Muinani"
bpb,Barbacoas
bsn,"Barasana-Eduria, Banera yae, Barasana, Barasano, Come masa, Comematsa, Edulia, Eduria, Hanera oka, Janera, Paneroa, Southern Barasano, Taibano, Taiwaeno, Taiwano"
cbb,"Cabiyarí, Cabiuarí, Cauyarí, Cuyare, Kabiyarí, Kauyarí, Kawiarí, Kawillary, Kawiyarí"
cbc,"Carapana, Carapana-Tapuya, Karapaná, Karapanã, Karapano, Mextã, Mi tea, Mochda, Moxdoa, Muxtea"
cbd,"Carijona, Carifuna, Carihona, Hianacoto-Umaua, Huaque, Kaliohona, Karijona, Koto, Omagua, Umawa"
cbe,Chipiajes
cbg,"Chimila, Caca Weranos, Chimile, Ette Ennaka, San Jorge, Shimizya, Simiza"
cbh,Cagua
cbv,"Cacua, Báda, Cakua, Kakua, Kákwa, Macu de Cubeo, Macu de Desano, Macu de Guanano, Macú-Paraná, Wacara"
cby,"Carabayo, “Amazonas Macusa” (pej.), Yuri"
cca,Cauca
cmi,"Emberá-Chamí, Chami"
coe,"Koreguaje, Caquetá, Chaocha Pai, Coreguaje, Correguaje, Ko’reuaju"
coy,Coyaima
crf,Caramanta
csn,Colombian Sign Language
cto,"Emberá-Catío, Catio, Embena, Eyabida, Katio"
cub,"Cubeo, Cuveo, Hehenawa, Hipnwa, Kobeua, Kobewa, Kubwa, Pamiwa"
cui,"Cuiba, Chiricoa, Cuiba-Wámonae, Cuiva, Hiwi, Maiben"
cum,Cumeral
gob,"Playero, Pepojivi, Rio Arauca Guahibo"
guc,"Wayuu, Goajiro, Guajira, Guajiro, Uáira, Waiu, Wayu, Wayúu, Wayuunaiki"
guh,"Guahibo, Goahibo, Goahiva, Guaigua, Guajibo, Guayba, “Sicuani” (pej.), “Sikuani” (pej.), Wahibo"
guo,"Guayabero, Cunimía, Jiw, Mítua, Mítus"
hto,"Huitoto (Minica), Meneca, Minica"
icr,"Islander Creole English, Bende, San Andrés Creole"
inb,"Inga, Highland Inga"
inj,"Inga (Jungle), Ingano, Lowland Inga, Mocoa"
kbh,"Camsá, Camëntsëá, Coche, Kamemtxa, Kamsa, Kamse, Sibundoy, Sibundoy-Gaché"
kog,"Kogi, Coghui, Cogui, Kagaba, Kaggaba, Kogui"
kox,"Coxima, Koxima"
kpc,"Curripaco, Curipaco, Karrupaku, Koripako, Kuripaco, Kurripaco, Waquenia"
kvn,"Kuna (Border), Caiman Nuevo, Colombia Cuna, Cuna, Paya-Pucuro"
kwi,"Awa-Cuaiquer, Awa, Awa Pit, Coaiquer, Cuaiquer, Kwaiker, Quaiquer"
mbn,"Macaguán, Agualinda Guahibo, Hitnü, Macaguane, Macaguane-Hitnu"
mbp,"Malayo, Arosario, Arsario, Damana, Guamaca, Guamaka, Maracasero, Marocasero, Sancá, Sanja, Sanka, Wiwa"
mbr,"Nukak Makú, Guaviare, Maczsa, Nukak"
mcl,Macaguaje
mot,"Barí, Barira, Cunausaya, Dobocubi, Motilón, Motilone"
myy,"Macuna, Buhagana, Emoa, Ide, Jepa-Matsi, Makuna, Paneroa, Roea, Suroa, Tabotiro Jejea, Umua, Wuhána, Yeba, Yepá-Mahsá"
noa,"Woun Meu, Waumeo, Waun Meo, Waunana"
noj,Nonuya
nts,Natagaimas
ome,Omejes
pbb,Páez
pij,"Pijao, Piajao"
pio,Piapoco
pln,"Palenquero, Lengua, Palenque"
pod,Ponares
prz,Providencia Sign Language
pui,"Puinave, Puinabe"
rna,Runa
sja,"Epena, Cholo, Embera, Emberá-Saija, Epená Saija, Saija, Southern Empera"
slc,"Sáliba, Sáliva"
snn,"Siona, Ceona, Ganteya, Ganteyabain, Kanú, Koka, Pioche-Sioni, Pioje, Sioni, Zeona"
sri,"Siriano, Chiranga, Cirnga, Si-Ra, Sura Masa"
tav,"Tatuyo, Juna, Oa, Pamoa, Sina, Sura, Tatutapuyo"
tbn,"Tunebo (Barro Negro), Eastern Tunebo"
tdc,"Emberá-Tadó, Cholo, Êpêra"
ten,Tama
tit,"Tinigua, Tiniguas"
tnb,"Tunebo (Western), Aguas Blancas, U’wa"
tnc,"Tanimuca-Retuarã, Letuama, Letuhama, Ohañara, Opaima, Retuama, Retuarã, Tanimboka, Tanimuca-Letuama, Uairã, Ufaina"
tnd,Tunebo (Angosturas)
toe,"Tomedes, Tamudes"
ttk,Totoro
tue,"Tuyuca, Dochkafuara, Tejuca, Tuyuka"
tuf,"Tunebo (Central), Cobaría Tunebo, Lache, U’wa, Uwa-Tunebo"
ycn,"Yucuna, Matapi, Yucuna-Matapi, Yukuna"
ynu,"Yahuna, Yaúna, Yayuna"
yri,Yarí
yui,"Wajiara, Juriti, Juriti-Tapuia, Juruti, Luruty-Tapuya, Patsoka, Totsoca, Wadzana, Waijiara masa-wadyana, Waikana, Waimasá, Wayhara, Yuriti, Yuruti, Yuruti-Tapuya, Yurutiye"
yup,"Yukpa, Carib Motilón, Macoíta, Northern Motilón, Yuco, Yucpa, Yuko, Yupa"
wlc,"Comorian (Mwali), Mwali, Shimwali"
wni,"Comorian (Ndzwani), Hinzua, Njuani, Shindzwani"
zdj,"Comorian (Ngazidja), Ngazidja, Ngazija, Shingazidja"
akw,Akwa
beq,"Beembe, Bembe, Kibeembe"
bkw,"Bekwel, Bakwele, Bakwil, Bekwil"
bmw,"Bomwali, Bomali, Boumoali, Bumali, Lino, Sangasanga, Sanghasangha"
bok,"Bonjo, Impfondo, Mbonzo"
bui,"Bongili, Bokiba, Bongiri, Bungili, Bungiri"
bvx,"Dibole, Babole, Southern Bomitaba"
bwz,"Bwisi, Ibwisi, Mbwisi"
dde,"Doondo, Dondo, Kidoondo"
ebo,"Teke-Eboo, Bamboma, Boma, Boo, Boõ, Central Teke, Eboo Teke, Eboom, Iboo, Teke-Boma"
ifm,"Teke-Fuumu, Fumu, Fuumu, Kiteke, South Central Teke, Teke du Pool"
iyx,"Yaka, Iyaka, West Teke, Yaa"
kkw,"Teke-Kukuya, Chikuya, Kikuwa, Koukouya, Kukua, Kukwa, Southern Teke"
koh,"Koyo, Ekoyo, Kouyou"
kwc,"Likwala, Ekwala, Kwala, Likouala"
kxx,"Likuba, Kuba"
ldi,"Laari, Kilari, Laadi, Ladi, Lari"
lli,"Teke-Laali, Ilaali, Laali, West Teke"
mbm,"Ombamba, Lembaamba, Mbaama, Mbama, Mbamba"
mdt,"Mbere, Limbede, Mbédé, Mbété"
mdu,"Mboko, Mboxo, Mbuku"
mdw,"Mbosi, Embosi, Mbochi, Mboshe, Mboshi"
mkw,"Kituba, Kikoongo, Monokutuba, Munukutuba"
moj,"Monzombo, Mondjembo, Monjombo, Munzombo"
mow,"Moi, Lemoi, Rebu"
nda,"Ndasa, Andasa"
ndn,"Ngundi, Ingundi, Ngondi"
ngz,"Ngungwel, Engungwel, Ngangoulou, Ngungulu, Northeastern Teke"
njx,"Kunyi, Kikunyi, Kugni"
nzu,"Teke-Nzikou, Central Teke, Ndzindziu, Njiunjiu, Njyunjyu"
sdj,"Suundi, Kissoundi, Kisuundi, Suundi de Kifouma, Suundi de Kimongo"
tsa,"Tsaangi, Icaangi, Itsangi, Tcengui, Tchangui, Tsengi"
tyi,"Teke-Tsaayi, Getsaayi, Tsaayi, Tsaya, Tsaye, Tsayi, West Teke"
tyx,"Teke-Tyee, Kwe, Tee, Tyee, West Teke"
vif,"Vili, Civili, Fiot, Fiote, Tshivili, Tsivili"
xku,"Kaamba, Kamba, Kikaamba"
zmx,"Bomitaba, Bamitaba, Leke, Mbomitaba, Mbomotaba"
brn,"Boruca, Borunca, Brunca, Brunka, Burunca"
bzd,"Bribri, Talamanca"
cjp,"Cabécar, Chirripó"
csr,Costa Rican Sign Language
gut,"Maléku Jaíka, Guatuso"
csq,Croatia Sign Language
ist,"Istriot, Istro-Romance"
ruo,"Romanian (Istro), Istrio-Romanian, Istro-Romanian"
csf,Cuba Sign Language
luq,Lucumi
acy,"Arabic (Cypriot Spoken), Cypriot Maronite Arabic, Maronite, Sanna"
cse,Czech Sign Language
rmc,"Romani (Carpathian), Bashaldo, Hungarian-Slovak Romani, Romungro"
aba,"Abé, Abbé, Abbey, Abi"
abi,"Abidji, Abiji"
abu,"Abure, Abonwa, Abouré, Abule, Akaplass"
adj,"Adioukrou, Adjukru, Adyoukrou, Adyukru, Ajukru"
ahi,"Aizi (Tiagbamrin), Ahizi, Lélémrin, Tiagba"
ahm,"Aizi (Mobumrin), Ahizi"
ahp,"Aizi (Aproumu), Ahizi, Aprou, Aproumu, Aprwe, Oprou"
ald,"Alladian, Alladyan, Allagia, Allagian"
any,"Anyin, Agni, Anyi"
ati,"Attié, Akie, Akye, Atche, Atie, Atshe"
avi,"Avikam, Avekom, Brignan, Brinya, Gbanda, Kwakwa, Lahu"
bci,"Baoulé, Baule, Bawule"
bet,"Bété (Guiberoua), Central Bété, Western Bété"
bev,"Bété (Daloa), Daloua Bété, Northern Bété"
bjw,Bakwé
btg,"Bété (Gagnoa), Eastern Bété, Gagnoua-Bété, Shyen"
das,Daho-Doo
dic,"Dida (Lakota), Brabori, Dieko, Gabo, Guébie, Satro, Ziki"
dnj,"Dan, Da, Gio, Gio-Dan, Ya, Yacouba, Yakuba"
dyi,"Sénoufo (Djimini), Djimini, Dyimini, Jinmini"
dyu,"Jula, Dioula, Diula, Djula, Dyoula, Dyula, Jula Kong, Kong Jula, Tagboussikan"
ebr,"Ebrié, Cama, Caman, Kyama, Tchaman, Tsama, Tyama"
ega,"Ega, Diés, Egwa"
eot,"Beti, Eotile"
ggu,"Gban, Gagou, Gagu, Kago, Sodua"
goa,"Guro, Baba, Dalo, Dipa, Gouro, Ku, Kwéndré, Kweni, Lo"
god,"Godié, Godye"
gud,Dida (Yocoboué)
gwa,"Mbato, Goaa, Gwa, M’bato, Mbatto, Mgbato, N-Batto, Nglwa, Ogwia, Potu"
gxx,"Wè Southern, Central Guéré, Gere, Guéré"
hwa,"Wané, Hwane, Ngwané"
jek,"Jeri Kuo, Celle, Jeli Kuo"
jod,"Wojenaka, Malinké, Odienné Jula, Odiennekakan"
jud,"Worodougou, Bakokan, Ouorodougou, Worodougou Jula, Worodougoukakan, Worodugu"
kfo,"Koro, Koro Jula"
kga,"Koyaga, Koya, Koyaa, Koyaga Jula, Koyagakan, Koyaka, Koyara"
kqm,"Khisa, Khi Khipa, Komono, Kumwenu"
ktj,"Krumen (Plapo), Plapo"
kwp,"Kodia, Kwadia, Kwadya"
kxb,"Krobu, Krobou"
kyf,"Kouya, Kowya, Kuya, Sokya"
kzc,Kulango (Bondoukou)
lda,Kla-Dan
loi,"Loma, Lomakka, Lomapo, Lomasse, Malinke"
lor,"Téén, Loghon, Lorhon, Loron, Nabe, Tegesie, Ténhé"
mka,"Mbre, Bere, Bre, Pre, Pre Pisia"
moa,"Mwan, Mona, Mouan, Muan, Muana, Mwa"
mtb,"Anyin Morofo, Morofo"
mxx,"Mahou, Mahu, Maou, Mau, Mauka, Mauke"
neb,"Toura, Tura, Ween"
ney,"Neyo, Gwibwen, Towi"
nhb,"Beng, Ben, Gan, Ngain, Ngan, Ngen, Ngin, Nguin"
nku,"Kulango (Bouna), Koulango, Kulange, Nkuraeng, Nkurange"
nwb,"Nyabwa, Niaboua, Nyaboa, Nyabwa-Nyédébwa"
plr,"Sénoufo (Palaka), Kpalagha, Palaka, Palara, Pallakha, Pilara"
pye,"Krumen (Pye), Kroumen, Northeastern Krumen, Southeastern Krumen"
seb,"Sénoufo (Shempire), Shenpire, Syempire"
sef,"Sénoufo (Cebaara), Senadi, Senari, Syenere, Tiebaara, Tyebala"
sev,"Sénoufo (Nyarafolo), Niarafolo"
ted,"Krumen (Tepo), Kroumen, Kru, Krumen, Southern Krumen, Southwestern Kroumen"
tgw,"Sénoufo (Tagwana), Tagbana, Tagouna, Tagwana"
tjn,Tonjon
wan,"Wan, Nwa"
wec,"Wè Western, Gere, Guéré, Neyo"
wob,"Wè Northern, Ouobe, Wèè, Wobé"
yre,"Yaouré, Yaure, Yohowré, Youré"
agh,"Ngelima, Angba, Bangalema, Bangelima, Leangba"
alz,"Alur, Aloro, Alua, Alulu, Dho Alur, Jo Alur, Lur, Luri"
asv,"Asoa, “Aka” (pej.), Asua, Asuae, Asuati"
bbe,"Bangba, Abangba"
bbm,"Babango, Bango, Mobango, Southwest Bwa"
bcp,"Bali, Baali, Kibaali, Kibala, Kibali, Libaali, Southeast Bwa"
bct,"Bendi, Mabendi, Mabeni"
bhy,"Bhele, Bili, Ebhele, Ipere, Kipere, Kipili, Pere, Peri, Pili, Piri"
bip,"Bila, Ebila, Forest Bira, Kibila, Western Bila"
biz,"Baloi, Baato Baloi, Boloi, Loi, Rebu"
bja,"Budza, Budja, Buja, Ebuja, Embudja, Limbudza, Mbudja"
bkf,"Beeke, Beke, Ibeeke"
bkp,"Boko, Iboko"
bkt,"Boloki, Baloki, Boleki, Buluki, River Ruki"
bli,"Bolia, Bokoki, Bulia"
bmb,"Bembe, Beembe, Ebembe, Ibembe"
bmg,Bamwe
bml,"Bomboli, Bombongo"
bmy,"Bemba, Kinyabemba"
bni,"Bangi, Bobangi, Bubangi, Dzamba, Lobobangi, Rebu, Zamba"
bnx,"Bangubangu, Bangobango, Kibangobango, Kibangubangu"
boh,"Boma, Boma Kasai, Buma, Kiboma"
bpj,"Binji, Bindji"
bqu,"Boguru, Buguru, Guru, Kogoro, Koguru"
brf,"Bera, Bira, Kibira, Plains Bira, Sese, Sumbura"
brm,"Barambu, Abarambo, Amiangba, Amiangbwa, Balambu, Barambo, Duga"
buf,"Bushoong, Bamongo, Bushong, Bushongo, Busoong, Ganga, Kuba, Mbale, Mongo, Shongo"
buu,"Budu, Bodo, Ebudu, Kibudu"
bwl,"Bwela, Buela, Lingi"
bws,"Bomboma, Boba"
bww,"Bwa, Boa, Boua, Bua, Kibua, Kibwa, Libenge, Libua, Libwali"
bxg,"Bangala, Ngala"
bxx,"Borna, Eborna"
byi,"Buyu, Bujwe, Buyi, Kibuyu"
byy,"Buya, Ibuya"
bzm,Bolondo
bzo,"Bozaba, Budzaba, Buzaba"
dez,"Dengese, Ileo, Lengese, Ndengese, Nkutu"
diz,"Ding, Di, Din, Dinga, Dzing"
doo,"Dongo, Donga, Dongo Ko"
dzn,Dzando
efe,Efe
flr,"Fuliiru, Fulero, Fuliiro, Fuliru, Kifulero, Kifuliiru"
fom,"Foma, Fuma, Lifoma"
fuu,"Furu, Bagero, Bagiro, Baguero, Baguiro"
gey,"Enya, Ena, Genya, Tsheenya"
gix,Gilima
gox,"Gobu, Gabou, Gabu, Gubu, Ngobo, Ngobu"
gti,"Gbati-ri, Gbote"
hav,"Havu, Haavu, Kihavu"
hba,Hamba
hem,"Hemba, Eastern Luba, Emba, Kiemba, Kihemba, Luba-Hemba"
hke,"Hunde, Kihunde, Kobi, Rukobi"
hoo,"Holoholo, Guha, Horohoro, Kalanga, Kiholoholo, Kikalanga"
hum,"Hungana, Huana, Hungaan, Hunganna, Kihungana"
jgb,"Ngbee, Lingbe, Lingbee, Majuu, Mangbele"
job,"Joba, Kijoba, Kivira, Loba, Vira"
kbj,"Kari, Kare, Li-Kari-Li"
kcv,"Kete, Ciket, Kikete, Lukete, Tshikete"
kcw,"Kabwari, Bwari"
kdg,"Seba, Kunda, Sewa, Shishi"
kel,"Kela, Ikela, Lemba, Okela"
khx,"Kanu, Kaanu, Kano, Likanu"
khy,"Kele, Ekele, Kili, Likelo, Lokele, Yakusu"
kkq,"Kaiku, Ikaiku, Kaiko"
kmw,"Komo, Kikomo, Kikumo, Kikumu, Kikuumu, Kumo, Kumu, Kuumu"
kng,"Koongo, Congo, Kikongo, Kikoongo, Kongo"
kny,"Kanyok, Kanioka, Kanyoka"
kon,Kongo
kpl,"Kpala, Gbakpwa, Kpwaala, Kwala"
ksv,"Kusu, Fuluka, Kikusu, Kongola, Kutsu, Lokutsu"
ktf,"Kwami, Kikwame, Kikwami, Kwame"
ktu,"Kituba, Kibulamatadi, Kikongo Commercial, Kikongo Simplifié, Kikongo Ya Leta, Kikongo-Kutuba, Kileta"
kty,"Kango, Likango"
kws,"Kwese, Kikwese, Kwezo, Pindi, Ukwese"
kwy,"Kongo (San Salvador), Congo, Kikongo, Kikoongo, Kisikongo"
kzy,"Kango, “Dibatchua” (pej.), Dikango, Kango Pygmy, “Kibatchua” (pej.), Kikango, Likango"
lal,Lalia
lea,"Lega-Shabunda, Igonzabale, Ileka-Igonzabale, Kilega, Kirega, Lega-Malinga, Leka-Igonzabale, Rega"
led,"Lendu, Bale, Balendru, Baletha, Batha, Bbadha, Bbaledha, Hema-Nord, Kihema-Nord, Kilendu"
lej,"Lengola, Kilengola, Lengora"
lel,"Lele, Bashilele, Usilele"
les,"Lese, Balese, Lesa, Lesse, Lissi, Mbuti, Walese, Walisi"
lgm,"Lega-Mwenga, Ileka Ishile, Ishile, Isile, Kilega, Kirega, Lega-Ntara, Leka-Shile, Leka-Sile, Rega, Shile"
lgz,"Ligenza, Digenja, Gendja, Gendza-Bali, Ligendza"
lie,"Likila, Balobo, Bangela"
lik,"Lika, Kilika, Kpongo, Liko, Mabiti, Toriko"
lin,"Lingala, Ngala"
liz,"Libinza, Binza, Libindja, Libinja"
lmi,"Lombi, Lumbi, Odyalombito, Rombi, Rumli"
lnz,Lonzo
log,"Logo, Logoti"
lol,"Mongo-Nkundu, Lomongo, Mongo"
loo,"Lombo, Olombo, Turumbu, Ulumbu"
loq,Lobala
lse,"Lusengo, Losengo"
lua,"Luba-Kasai, Ciluba, Luba-Lulua, Luva, Tshiluba, Western Luba"
lub,"Luba-Katanga, Kiluba, Luba-Shaba"
luj,"Luna, Inkongo, Kuba, Luna-Inkongo, Northern Luba"
lwa,"Lwalu, Lwalwa"
mdi,Mamvu
mdj,"Mangbetu, Amangbetu, Kingbetu, Mambetto, Mangbettu, Nemangbetu"
mdk,"Mangbutu, Mangu-Ngutu, Mombuttu, Wambutu"
mdm,"Mayogo, Kiyogo, Maigo, Maiko, Majugu, Mayko, Mayugo"
mdp,"Mbala, Gimbala, Rumbala"
mdq,"Mbole, Lombole"
mfc,"Mba, Kimanga, Kimbanga, Manga"
mmz,"Mabaale, Lomabaale, Mabale, Mbali"
mnh,"Mono, Amono"
msj,"Ma, Amadi, Madi, Madyo"
mwz,Moingi
mxh,"Mvuba, Bambuba, Bamvuba, Mbuba, Mvuba-A, Obiye"
myc,Mayeka
nbd,"Ngbinda, Bangbinda, Bungbinda, Ngminda"
nbw,"Ngbandi (Southern), Mbati, Mongbandi, Mongwandi, Ngbandi-Ngiri, Ngbandi-Sud, Ngwandi"
ndk,"Ndaka, Indaaka, Ndaaka"
ndl,"Ndolo, Mosange, Ndoolo, Tando"
ndt,"Ndunga, Bondonga, Modunga, Mondugu, Mondunga"
ndw,"Ndobo, Ndoobo"
nga,"Ngbaka, Ngbaka Gbaya, Ngbaka Minangende"
ngb,"Ngbandi (Northern), Baza, Mongwandi, Ngwandi"
ngc,"Ngombe, Lingombe"
nix,"Hema, Congo Nyoro, Hema-Sud, Kihema, Nyoro, Oruhuma, Runyoro, Southern Hema"
niy,"Ngiti, Bindi, Druna, Kingeti, Kingiti, Lendu-Sud, Ngeti"
nkw,"Nkutu, Bankutu, Nkuchu, Nkucu, Nkutshu"
nlj,"Nyali, Huku, Linyali, North Nyali, Nyali-Kilo, Nyari"
nlo,"Ngul, Ingul, Ngoli, Nguli, Ngulu"
nnb,"Nande, Banande, Bayira, Kinande, Kinandi, Nandi, Ndande, Ndandi, Northern Nande, Orundande"
noq,Ngongo
nto,"Ntomba, Lontomba, Luntumba, Ntomba-Bolia, Ntumba"
nue,Ngundu
nuu,Ngbundu
nxd,"Ngando, Bongando, Longandu, Ngandu"
nyc,"Nyanga-li, Linyanga-le"
nyg,Nyindu
nyj,"Nyanga, Inyanga, Kinyanga"
omi,"Omi, Kaliko-Omi"
oml,"Ombo, Hombo, Loombo, Songola"
pae,"Pagibete, Apagibete, Apagibeti, Apakabeti, Apakibeti, Pagabete"
pem,"Phende, Gipende, Giphende, Kipende, Pende, Pheende, Pindi, Pinji"
pmb,"Pambia, Apambia"
pof,"Poke, Pfoke, Puki, Tofoke, Topoke, Tovoke"
ppp,Pelende
rnd,"Ruund, Chiluwunda, Lunda Kambove, Lunda-Kamboro, Luunda, Luwunda, Muatiamvua, Northern Lunda, Uruund"
sgo,"Songa, Kisonga"
shc,"Sonde, Kisonde, Kisoonde, Soonde"
shr,"Shi, Mashi, Nyabungu"
skt,"Sakata, Kisakata, Lesa, Odual, Saka"
slx,"Salampasu, Chisalampasu"
smx,"Samba, Shankadi, Tsaam, Tsamba, Usamba"
sng,"Sanga, Garengaze, Kisanga, Luba-Garenganze, Luba-Sanga, Southern Luba"
soc,"So, Eso, Gesogo, Heso, Soa, Soko"
sod,"Songoora, Binja, Kesongola, Songola"
soe,"Songomeno, Hendo, Lohendo"
soo,"Songo, Itsong, Kisongo, Nsong, Ntsuo, Tsong"
sop,"Songe, Kalebwe, Kisonge, Kisongi, Kisongye, Luba-Songi, Lusonge, Northeast Luba, Songye, Yembe"
sub,"Suku, Kisuku"
swc,"Swahili (Congo), Zaïre Swahili"
swf,"Sere, Basili, Basiri, Chere, Serre, Shaire, Shere, Sheri, Sili, Siri"
szg,"Sengele, Kesengele, Sengere"
tap,"Taabwa, Ichitaabwa, Rungu, Taabua, Tabwa"
tbm,"Tagbu, Tagba, Tagbo"
tbt,"Tembo, Chitembo, Kitembo, Nyabungu"
tek,"Teke (Ibali), Bali, Eastern Teke, Ibali, Kiteke, Teke-Ibali"
tii,"Tiene, Kitiene, Kitiini, Tende"
tll,"Tetela, Otetela, Sungu"
tmv,"Tembo, Litembo, Motembo"
tor,Banda (Togbo-Vara)
vau,"Vanuma, Bambutuku, Bvanuma, Livanuma, Nyali-Tchabi, South Nyali"
won,"Wongo, Bakong, Gongo, Ndjembe, Tukkongo, Tukongo, Tukungo"
yaf,"Yaka, Iaka, Iyaka, Kiyaka"
yel,"Yela, Boyela, Kutu"
ymg,"Yamongeri, Yamongiri"
yng,"Yango, Gbendere"
yns,"Yansi, Eyansi, Eyanzi, Kiyanzi, Yans, Yanzi"
yom,"Yombe, Bayombe, Ciyoombe, Kiombi, Kiyombe, Yoombe"
zmb,"Zimba, Nyangwe"
zmf,"Mfinu, Emfinu, Funika, Mfununga"
zmp,Mpuono
zmq,"Mituku, Kinya-Mituku, Metoko"
zms,"Mbesa, Mobesa, Mombesa"
zmw,"Mbo, Imbo, Kimbo"
zmz,"Mbandja, Mbandza, Mbanja, Mbanza"
zne,"Zande, Asande, Azande, Badjande, Bazenda, Pazande, Sande, Zandi"
dsl,Danish Sign Language
fao,"Faroese, Føroyskt"
jut,"Jutish, Jutlandish, Jysk, Western Danish"
rmd,"Traveller Danish, Rodi, Rotwelsch"
doq,Dominican Sign Language
adb,"Adabe, Ataura, Atauran, Atauro, Atauru, Raklu Un, Raklu-Un"
bfn,"Bunak, Buna, Bunake, Bunaq, Gae’, Marae"
bkx,"Baikeno, Ambeno, Ambenu, Baikenu, Biqueno, “Dawan” (pej.), Lais Meto, Molok Meto, Oe Cusi, Oecusse, Oecussi, Oekusi, Uab Meto, Uab Pah Meto, Vaikenu, Vaikino"
ddg,"Fataluku, Dagada, Dagaga, Dagoda’"
gal,"Galolen, Galole, Galolem, Galoli, Galolin"
hbu,"Habun, Habu"
idt,Idaté
kem,"Kemak, Ema"
krd,"Kairui-Midiki, Cairui, Midiki"
lka,Lakalei
lva,"Makuva, Lovaea, Lovaia, Lóvaia, Maku’a, Makua, Makuwa"
mgm,"Mambae, Mambai, Manbae"
mkz,"Makasae, Ma’asae, Macassai, Makasai, Makassai, Maksae"
nxa,"Nauete, Naóti, Naueti, Nauhete, Nauote, Nauoti"
tdt,"Tetun Dili, Dili Tetum, Tetum, Tetum Dili, Tetum Praça, Tetum Prasa, Tetun"
tkd,"Tukudede, Tocod, Tokodé, Tokodede, Tukude"
tvy,"Pidgin (Timor), Bidau Creole Portuguese, Português de Bidau, Timor Creole Portuguese"
wmh,"Waima’a, Uai Ma’a, Uaimo’a, Waimaha, Waimoa"
auc,"Waorani, “Auca” (pej.), Huaorani, Sabela, Waodani"
cbi,"Chachi, “Cayapa” (pej.), Cha’ Palaachi, Cha’palaa, Cha’palaachi"
