IDv2,Speakers,Source,Date added,Raw Thumbnail,Branded Thumbnail,Languages by ISO Code,Captions by ISO Code,Languages Used,Alternate Name,Speaker Notes,Intake notes,Video Nation,Youtube Publish Schedule,Public (Youtube),Licenses,Publicity Clause,Transcribed,Transcription,Translation,Notes,italki call to action,italki active language,italki video has link,Publish order,Secondary Publish,Published on (Facebook),Facebook URL,Languages per video,Youtube Banners Updated,Youtube ID,Youtube URL,Demographics,Geneaology,Top level genealogy per language,Given language name,Video Description,Continent,.IDv1,Record Created At,Video Territory,Caption File Link
Xheladin_20150720_aln,Xheladin__20150720,Plator_Gashi_20140702,7/20/2015,"xheladin-aln.png (https://dl.airtable.com/XopSb4QHQS6skVeYjnhV_xheladin-aln.png),Xheladin_20150720_aln.png (https://dl.airtable.com/gJdNJTWRQu6oHYZjCnEA_Xheladin_20150720_aln.png)",,aln,,"Albanian, Gheg",,,,Kosovo,1/31/2018,Public,CC BY-NC 3.0,checked,,,,,,1 checked out of 1,,55,,,,1,,Nop4WnhX-k4,https://youtu.be/Nop4WnhX-k4,"1,630,000 in Serbia. Population total all countries: 3,486,100. Ethnic population: 2,000,000 (1998 Los Angeles Times).","Indo-European, Albanian, Gheg",Indo-European,§,"This video was recorded by Plator Gashi, in Pristina, Kosovo. Gheg Albanian, also known simply as Gheg (sometimes written ‘Geg’) and by its speakers as ‘gegnisht’, ‘gegë’, and ‘gegërishtja’, is spoken by as many as four million people, primarily in the Southern European nation of Kosovo, as well as parts of Albania, Montenegro, Macedonia, and Serbia. A member of the Albanian dialect continuum, Gheg is perhaps  closest to Tosk Albanian, the spoken variety upon which Standard Albanian is based. Despite its prevalence as a spoken language and a notable body of literature, Gheg, along with Tosk and Arbëresh, remains politically unrecognized throughout the Albanian-speaking world in favor of the literary standard. Speakers of Gheg tend to identify eponymously. As such, it is an example of what sociolinguists call an 'ethnolect'; that is, a language variety associated with a specific cultural or ethnic group.","Eurasia, Eurasia",,2015-7-20,,
Cristian_20150428_rup,Cristian__20150428,Plator_Gashi_20140702,4/28/2015,christian-rup-thumb-raw.png (https://dl.airtable.com/h4wrUCqqSkmpM1PtlPBr_christian-rup-thumb-raw.png),Cristian_20150428_rup.jpg (https://dl.airtable.com/JSC5XLYfQnkzFaALInHs_Cristian_20150428_rup.jpg),rup,,Aromanian,,,,Kosovo,2/27/2018,To Upload,CC BY-NC 3.0,checked,,,,,,1 checked out of 1,,75,,,,1,,uh9hePNiPfg,https://youtu.be/uh9hePNiPfg,"50,000 in Greece (Salminen 1993). Population total all countries: 114,340. Ethnic population: 700,000 ( Association of French Aromanians).","Indo-European, Italic, Romance, Eastern",Indo-European,§,"This video was recorded by Plator Gashi at a Youth of European Nationalities conference in Tirana, Albania. Aromanian, which is spoken by 250,000 people across eastern Europe — in particular Romania, Albania, Greece, Macedonia, Serbia, Bulgaria, and Turkey — with varying degrees of political recognition. An Eastern Romance language, Aromanian shares many similarities with the Istro-Romanian, and Megleno-Romanian, and Romanian languages. It is generally considered by linguists to be most similar to the latter, the greatest divergence being in vocabulary: whereas Slavic loanwords feature prominently in Romanian, Aromanian borrows more heavily from Greek. This is the historical result of closer contact between the Greek and Aromanian communities. Culturally, Aromanian speakers tend to identify eponymously ('Aromanians') or as 'Vlachs'.",Eurasia,,2015-6-28,,
La_20160510_lao,La__20160510,Lena_Nitsche_,5/10/2016,GyQ2dfpuRpqOa6sBJSQz.png (https://dl.airtable.com/ZvgF7q0NR6GZn5Pev3su_GyQ2dfpuRpqOa6sBJSQz.png),La_s1_F_20160510_lao.jpg (https://dl.airtable.com/mGhSw0rgTmaA7AOL332N_La_s1_F_20160510_lao.jpg),lao,,Lao,,,,Laos,6/9/2016,Public,Standard,,,,,,,1 checked out of 1,,,,,,1,,wFpaLd1Ddtk,https://youtu.be/wFpaLd1Ddtk,"3,070,000 in Laos (2005 census). Population total all countries: 3,273,180. L2 users: 800,000 in Laos.","Tai-Kadai, Kam-Tai, Tai, Southwestern",Tai-Kadai,§,,Eurasia,,2016-5-12,,
Anonymous_20160514_kjg,.Anonymous__,Lena_Nitsche_,5/14/2016,Screen Shot 2017-01-17 at 17.43.29.png (https://dl.airtable.com/vyaAjsVQO2dT4M5vAx3o_Screen%20Shot%202017-01-17%20at%2017.43.29.png),Anonymous_s1_M_20160514_kjg.jpg (https://dl.airtable.com/MY0XnMGHRU5xhQu5ml42_Anonymous_s1_M_20160514_kjg.jpg),kjg,,Khmu,,,,Laos,1/26/2017,Public,Standard,,,,,,,1 checked out of 1,,,,,,1,,p1YqLLFxl4k,https://youtu.be/p1YqLLFxl4k,"614,000 in Laos (2005 census). Population total all countries: 704,000.","Austro-Asiatic, Mon-Khmer, Northern Mon-Khmer, Khmuic, Mal-Khmu’, Khmu’",Austro-Asiatic,§,,Eurasia,,2016-5-16,,
Marks_20140502_lvs,Marks__20140502,Marks__20140502,5/2/2014,marks.png (https://dl.airtable.com/KeNem7XCRgiomylQZBlF_marks.png),Marks_s1_M_20140502_lvs.jpg (https://dl.airtable.com/peJCMQYzT9CumvwKgXnL_Marks_s1_M_20140502_lvs.jpg),lvs,,"Latvian, Standard",Latvian,,,Latvia,5/13/2014,Public,Standard,,,,,,,1 checked out of 1,,,,,,1,checked,H3g87x0nL1M,https://youtu.be/H3g87x0nL1M,"1,470,000 in Latvia (ELDIA 2012). Population total all countries: 1,552,260. L2 users: 497,000 in Latvia (ELDIA 2012).","Indo-European, Baltic, Eastern",Indo-European,"Latvian,,,,,",,Eurasia,,2014-12-22,,
Svend_20170727_-kre,Svend_Salha_20170727,Svend_Salha_20170727,7/27/2017,,,-kre,,Kreel,,,,Lebanon,,To Upload,CC BY-SA 4.0,checked,checked,"Thava, May sina est Svend, und Myan kralat kreel! Kreel est ah convulta lughtha. Ti est ah maghlan vo the faral, Arabeye, Allemanda, Dansk, Norsk, Svensk, Englisk, Finnish, Espana, Fransk, Itala, und Russk. Myan verkal toe av Aramana, und Latinae toe kreel. Searbal nasa, anvictil may mara convulta the lughtha. Ti est ah verk en vrosta, zo ti est envathom. Anskolda. Tae shaf kreel est ah lughtha fat bana alav ot the waaq, nae mi tol shaf ah vort wiv fes, balt ander lugthestala hazia ta. Zo mi emvlora tae ald, saad mo taeva kreel aktra! Vefar mi ghot, hare eart the kreel hartha.  Wes tae bona.","Hello, my name is Svend, and I’m speaking kreel. Kreel is a constructed language. It is a mixture of the following, Arabic, German, Danish, Norwegian, Swedish, English, Finnish, Spanish, French, Italian, and Russian. I’m trying to add Armenian, and Latin to Kreel. Several people, including my dad constructed the language. It is a work in progress, so it is incomplete, sorry. You see kreel is a language that shifts a lot of the time, now I don’t see the problem with this, but other linguists sadly do. So I implore you all, help me develop kreel further. Now before I go here are the kreel letters, fare thee well.","Enjoy, and do lend a helping hand in kreel's development, thank you.",,1 checked out of 1,,,,,,1,,,No ID,,,,,,,,2017-7-27,,
Robertson_20180207_dnj,Robertson_DaikarkehYenglee_20180207,Stephen_Pasinski_,2/7/2018,,,dnj,,Dan,Gio,,,Liberia,,To Upload,CC BY-SA 4.0,checked,,,,,,1 checked out of 1,,,,,,1,,,No ID,"1,300,000 in Côte d’Ivoire (2012 V. Vydrin). 650,000 in Eastern Dan, 650,000 in western Dan. Population total all countries: 1,610,800.","Niger-Congo, Mande, Eastern, Southeastern, Guro-Tura, Tura-Dan-Mano, Tura-Dan",,,,"Africa, Africa, Africa, Africa",,2018-2-7,,
Musu_20180207_men,Musu_Foana_20180207,Stephen_Pasinski_,2/7/2018,,,men,,Mende,,,,Liberia,3/23/2018,To Upload,CC BY-SA 4.0,checked,,,,,,1 checked out of 1,,,,,,1,,,No ID,"1,480,000 in Sierra Leone (2006). Population total all countries: 1,499,700.","Niger-Congo, Mande, Western, Central-Southwestern, Southwestern, Mende-Loma, Mende-Bandi, Mende-Loko",,,,"Africa, Africa",,2018-2-7,,
Genesis_20180115_mev,Genesis_Gareah_20180115,Stephen_Pasinski_,1/15/2018,,,mev,,Mano,,,,Liberia,,To Upload,CC BY-SA 4.0,checked,,,,,,1 checked out of 1,,,,,,1,,,No ID,"305,000 in Liberia (2012 V. Vydrin). Population total all countries: 390,000.","Niger-Congo, Mande, Eastern, Southeastern, Guro-Tura, Tura-Dan-Mano, Mano",,,,Africa,,2018-1-15,Nimba_LR,
Jerry_20180115_xpe,Jerry_Togabah_20180115,Stephen_Pasinski_,1/15/2018,,,xpe,,"Kpelle, Liberia",Kpelle,,,Liberia,,To Upload,CC BY-SA 4.0,checked,,,,,,1 checked out of 1,,,,,,1,,,No ID,"760,000 (Vanderaa 1991).","Niger-Congo, Mande, Western, Central-Southwestern, Southwestern, Kpelle",,,,Africa,,2018-1-15,Bong_LR,
Varney+Omoru_20170527_vai,"Varney_Sama_20170527,Omoru_Dargor_20170527",Stephen_Pasinski_,5/27/2017,Screen Shot 2017-06-01 at 13.19.44.png (https://dl.airtable.com/xQFgqYSHTNKVlbHq9DB4_Screen%20Shot%202017-06-01%20at%2013.19.44.png),Varney and Omoru_s1_MM_20170527_vai.png (https://dl.airtable.com/5MNpgyhR780FtAVltAwu_Varney%20and%20Omoru_s1_MM_20170527_vai.png),vai,eng,Vai,,,,Liberia,6/3/2017,Public,CC BY-SA 4.0,checked,,,,,,1 checked out of 1,,,,,,1,,JssdxmMLYHs,https://youtu.be/JssdxmMLYHs,"104,000 in Liberia (2006). Population total all countries: 119,500.","Niger-Congo, Mande, Western, Central-Southwestern, Central, Manding-Jogo, Manding-Vai, Vai-Kono",Niger-Congo,Vai,"This video was recorded by Stephen Pasinski in the Wonde Community of Tienii Town, Grand Cape Mount County, Liberia, were he is volunteering with the Peace Corps. Vai is spoken by as many as 120,000 people, primarily in the West African nations of Liberia and Sierra Leone. A Niger-Congo language of the Mande family, Vai is somewhat closely related to mother tongues like Mandinka, Soninke, and Bambare, and more distantly so to hundreds of others. Vai is written with both the Latin alphabet and a unique script, which, along with N'Ko, is among the continent's most widely used indigenous alphabets. It remains unrecognized by the governments in Liberia and Sierra Leone.",Africa,,2017-5-27,,https://www.dropbox.com/sh/dzuqo2xg2s65z6m/AADy8AltYg83Wf1Zw5lZsFg2a?dl=0
John_20170614_klu,John_JappaSikloh_20170614,Stephen_Pasinski_,6/14/2017,John_20170614_klu.png (https://dl.airtable.com/YLaOF5vHSDaBoAVTYHrE_John_20170614_klu.png),John_20170614_klu.png (https://dl.airtable.com/ObPQnPnKQ7NDIm8kMpEj_John_20170614_klu.png),klu,,Klao,,,,Liberia,7/27/2017,Public,CC BY-SA 4.0,checked,,,,,,1 checked out of 1,,,,,,1,,KncKzJEIUko,https://youtu.be/KncKzJEIUko,"213,000 in Liberia (2006). Population total all countries: 222,620.","Niger-Congo, Atlantic-Congo, Volta-Congo, Kru, Western, Klao",Niger-Congo,§Klao,"This video was recorded by Stephen Pasinski in Grand Cess, Liberia, where John lives. Klao, also called Kru, is spoken by as many as 220,000 people, primarily in the West African nation of Liberia, as well as parts of neighboring Sierra Leone. A member of the Niger-Congo family of languages, it is most closely related to the Tajuashon language of Sinoe County, Liberia. With the exception of a Bible translation by Nancy Lightfoot in 2000, Klao lacks wide a body of formal documentation accessible by the general public.",Africa,,2017-6-22,,
Garfeen_20170614_mzj,Garfeen_Swaray_20170614,Stephen_Pasinski_,6/14/2017,Screen Shot 2017-11-05 at 4.55.11 PM.png (https://dl.airtable.com/4uBPXP33SqeKHQRCJNIs_Screen%20Shot%202017-11-05%20at%204.55.11%20PM.png),Garfeen_20170614_mzj.png (https://dl.airtable.com/1XBJ79CRRzmT3krkKixL_Garfeen_20170614_mzj.png),mzj,,Manya,Mandingo,,,Liberia,11/29/2017,Public,CC BY-SA 4.0,checked,,,,,,1 checked out of 1,,,,,,1,,,No ID,"50,400 in Liberia (2006). Population total all countries: 75,400.","Niger-Congo, Mande, Western, Central-Southwestern, Central, Manding-Jogo, Manding-Vai, Manding-Mokole, Manding, Manding-East, Southeastern Manding",Niger-Congo,,"This video was recorded by Stephen Pasinski in Liberia, where he is volunteering for the Peace Corps. Mandingo, also known as Manya, is a language of the Maninka dialect continuum, which comprises a set of closely related mother tongues spoken by about five million people across West Africa, in Guinea and Mali, where they are officially recognized as a single ‘Maninka language’, as well as in Senegal, Sierra Leone, and Ivory Coast. A Niger-Congo language of the Mande linguistic family, Manya is spoken by ethnically Mandé communities in Liberia. It is most commonly written with a variety of the Latin alphabet, as well as the N’ko script, which was developed in 1949 for Mande languages.",Africa,,2017-6-22,,
Zubah_20180115_lom,Zubah_Gaweh_20180115,Stephen_Pasinski_,1/15/2018,Zubah_20180115_lom.png (https://dl.airtable.com/wxlR0vHyT2maV7zK3wjm_Zubah_20180115_lom.png),,lom,,Loma,,,,Liberia,1/28/2018,Public,CC BY-SA 4.0,checked,,,,,,1 checked out of 1,,,,,,1,,MnghW2JB9j4,https://youtu.be/MnghW2JB9j4,"195,000 (2012 V. Vydrin).","Niger-Congo, Mande, Western, Central-Southwestern, Southwestern, Mende-Loma, Loma",,,"This video was recorded by Stephen Pasinski in Borkeza, Liberia, where Zubah lives. Loma is spoken by as many as 420,000 people, primarily in the West African nations of Liberia and Guinea. It is a member of the Mande family of languages, which are spoken throughout Western Africa and include Vai, Mandingo, and Kpelle, among others. Traditionally a solely spoken language, Loma saw the development of a unique syllabary in the first half of the 20th century CE, which has fallen from use; today Loma speakers use a variety of the Latin alphabet in written correspondence. With younger generations continuing to learn and use the language, the future of Loma remains bright. Nonetheless, it is unrecognized by the national governments of both Liberia and Guinea, leaving sparse support for education and the production of native language media.",Africa,,2018-1-15,Lofa_LR,
Fahed_20140410_apc,Fahed__20140410,Pau_Mateo_,4/10/2014,fahed.png (https://dl.airtable.com/hsTPmCF1QyazLpA5REiU_fahed.png),Fahed_s1_M_20140410_apc.png (https://dl.airtable.com/CBxSa0dgQKuzP2wcfjUN_Fahed_s1_M_20140410_apc.png),apc,,"Arabic, North Levantine Spoken",Syrian Arabic (Levantine),,Unknown Variant,Lithuania,4/10/2014,Public,CC BY-NC 3.0,,,,,,,1 checked out of 1,,,,,,1,checked,P2vfi0HAaCU,https://youtu.be/P2vfi0HAaCU,"8,800,000 in Syria (1991). Population total all countries: 14,426,540.","Afro-Asiatic, Semitic, Central, South, Arabic",Afro-Asiatic,"Syrian Arabic,,,,,",,"Eurasia, Eurasia",,2014-12-22,,
Hani_20140414_swe,Hani__20140414,Pau_Mateo_,4/14/2014,Hani_s1_M_20140414_swe.png (https://dl.airtable.com/rx0qpex2QLkaH4Hmks2Q_Hani_s1_M_20140414_swe.png),Hani_s1_M_20140414_swe.jpg (https://dl.airtable.com/o7f8fXU1RAaKQlKGw7rU_Hani_s1_M_20140414_swe.jpg),swe,,Swedish,,,,Lithuania,4/14/2014,Public,CC BY-NC 3.0,,,,,,Get a free Swedish lesson with italki: http://promos.italki.com/wikitongues_swe,1 checked out of 1,checked,,,,,1,checked,4dfcO_bsB90,https://youtu.be/4dfcO_bsB90,"8,840,000 in Sweden (ELDIA 2012). 5,000 speakers of Gutniska (1998 S. Håkansson), and 30,000 of Jamska. Population total all countries: 9,197,090.","Indo-European, Germanic, North, East Scandinavian, Danish-Swedish, Swedish",Indo-European,"Swedish,,,,,",,Eurasia,,2014-12-22,,
Sidra_20140422_urd+nor,Sidra__20140422,Pau_Mateo_,4/22/2014,sidra.png (https://dl.airtable.com/iIYa395LTTmYDXccQOaw_sidra.png),Sidra_s2_F_20140422_urd+nor.jpg (https://dl.airtable.com/06nguc4CR12zMQ17FYsS_Sidra_s2_F_20140422_urd%2Bnor.jpg),"urd,nor",,"Urdu, Norwegian",,,,Lithuania,4/22/2014,Public,CC BY-NC 3.0,,,,,,"Get a free Urdu lesson with italki: http://promos.italki.com/wikitongues_urd, Get a free Norwegian lesson with italki: http://promos.italki.com/wikitongues_nor",2 checked out of 2,checked,,Facebook,2016-6-18,https://www.facebook.com/wikitongues/videos/1127437647320761/,2,checked,zXM5DJNZhFI,https://youtu.be/zXM5DJNZhFI,"10,000,000 in Pakistan (1998 census). Population total all countries: 63,948,800. L2 users: 94,000,000 in Pakistan (1999)., 4,640,000 in Norway. Population total all countries: 4,741,780.","Indo-European, Indo-Iranian, Indo-Aryan, Central zone, Western Hindi, Hindustani, Indo-European, Germanic, North, East Scandinavian, Danish-Swedish, Danish-Bokmal",Indo-European,"Urdu,Norwegian,,,,",,"Eurasia, Eurasia",,2014-12-22,,
Galib_20140429_aze,Galib__20140429,Pau_Mateo_,4/29/2014,galib.png (https://dl.airtable.com/0hUkD1kiRwGvRCdngCt9_galib.png),Galib_s1_M_20140429_aze.jpg (https://dl.airtable.com/ernmWzVTFrnVZOtdBkmw_Galib_s1_M_20140429_aze.jpg),aze,,Azerbaijani,,,,Lithuania,4/29/2014,Public,CC BY-NC 3.0,,,,,,,1 checked out of 1,,,,,,1,checked,fMTSDqjcvEk,https://youtu.be/fMTSDqjcvEk,"Population total all languages: 24,237,340.",,,"Azerbaijani,,,,,",,Eurasia,,2014-12-22,,
Marta_20140502_pol,Marta__20140502,Pau_Mateo_,5/2/2014,marta.png (https://dl.airtable.com/oknIAjDiTPCEhgQKGEVg_marta.png),Marta_s1_F_20140502_pol.png (https://dl.airtable.com/jfM6agmkSdSCYlf8WS18_Marta_s1_F_20140502_pol.png),pol,,Polish,,,,Lithuania,5/2/2014,Public,Standard,,,,,,Get a free Polish lesson with italki: http://promos.italki.com/wikitongues_pol,1 checked out of 1,checked,,Facebook,2016-7-18,https://www.facebook.com/wikitongues/videos/vb.408106989253834/1151500264914499/?type=2&theater,1,checked,mD24h-bbdMU,https://youtu.be/mD24h-bbdMU,"36,600,000 in Poland (ELDIA 2012). Population total all countries: 38,663,780.","Indo-European, Slavic, West, Lechitic",Indo-European,"Polish,,,,,",,Eurasia,,2014-12-22,,
Kiefer_20140508_eng,Kiefer__20140508,Pau_Mateo_,5/8/2014,keifer.png (https://dl.airtable.com/wXMosqWyQviqjdxqyIsJ_keifer.png),Kiefer_s1_M_20140508_eng.jpg (https://dl.airtable.com/Jc1Uo1mQQtSqSDYNLywv_Kiefer_s1_M_20140508_eng.jpg),eng,,English,,,,Lithuania,5/8/2014,Public,CC BY-NC 3.0,,,,,,Get a free English lesson with italki: http://promos.italki.com/wikitongues_eng,1 checked out of 1,checked,,,,,1,checked,avo6GUsAfdo,https://youtu.be/avo6GUsAfdo,"55,600,000 in United Kingdom (ELDIA 2012). Population total all countries: 335,148,868. L2 users: 1,500,000 in United Kingdom (Crystal 2003). L2 users worldwide: 505,000,000.","Indo-European, Germanic, West, English",Indo-European,"English,,,,,",,"Eurasia, Eurasia",,2014-12-22,,
Tural_20140710_aze+tur+rus,Tural__20140710,Pau_Mateo_,7/10/2014,tural.png (https://dl.airtable.com/uetOx4VSRDC0fP7oRTP3_tural.png),Tural_s3_M_20140710_aze+rus+tur.jpg (https://dl.airtable.com/V55RYsGSM6eknM0KraIa_Tural_s3_M_20140710_aze%2Brus%2Btur.jpg),"aze,tur,rus",,"Azerbaijani, Turkish, Russian",,,,Lithuania,7/10/2014,Public,CC BY-NC 3.0,,,,,,"Get a free Turkish lesson with italki: http://promos.italki.com/wikitongues_tur, Get a free Russian lesson with italki: http://promos.italki.com/wikitongues_rus",3 checked out of 3,checked,,,,,3,checked,Kz6bU7RqIjc,https://youtu.be/Kz6bU7RqIjc,"Population total all languages: 24,237,340., 66,500,000 in Turkey (ELDIA 2006). Population total all countries: 70,805,930. L2 users: 350,000 in Turkey (ELDIA 2006)., 137,000,000 in Russian Federation (2010 census). Population total all countries: 167,332,230.","Altaic, Turkic, Southern, Turkish, Indo-European, Slavic, East",Altaic,"Azerbaijani,Turkish,Russian,,,",,"Eurasia, Eurasia, Eurasia, Eurasia, Eurasia",,2014-12-22,,
Anis_20140805_apc,Anis__20140805,Pau_Mateo_,8/5/2014,anis.png (https://dl.airtable.com/ujMnYQcbQEoLILRhvp1x_anis.png),Anis_s1_M_20140805_apc.jpg (https://dl.airtable.com/AzOiWNTla3VsyXsCsyaw_Anis_s1_M_20140805_apc.jpg),apc,,"Arabic, North Levantine Spoken",Arabic (Levantine),,Unknown Variant,Lithuania,8/5/2014,Public,Standard,,,,,,,1 checked out of 1,,,Facebook,2016-5-4,https://www.facebook.com/wikitongues/videos/1104243382973521/,1,checked,72L2JsuGcH0,https://youtu.be/72L2JsuGcH0,"8,800,000 in Syria (1991). Population total all countries: 14,426,540.","Afro-Asiatic, Semitic, Central, South, Arabic",Afro-Asiatic,"Lebanese Arabic,,,,,",,"Eurasia, Eurasia",,2014-12-22,,
Martin_20140812_swe+pol,Martin__20140812,Pau_Mateo_,8/12/2014,martin.png (https://dl.airtable.com/Z1HCRCSezBC98XCgVCA3_martin.png),Martin_s2_M_20140812_swe+pol.jpg (https://dl.airtable.com/DhpvhnaTQsS1G9NvdU2X_Martin_s2_M_20140812_swe%2Bpol.jpg),"swe,pol",,"Swedish, Polish",,,,Lithuania,8/12/2014,Public,CC BY-NC 3.0,,,,,,"Get a free Swedish lesson with italki: http://promos.italki.com/wikitongues_swe, Get a free Polish lesson with italki: http://promos.italki.com/wikitongues_pol",2 checked out of 2,checked,,,,,2,checked,E-ohZtbkyxI,https://youtu.be/E-ohZtbkyxI,"8,840,000 in Sweden (ELDIA 2012). 5,000 speakers of Gutniska (1998 S. Håkansson), and 30,000 of Jamska. Population total all countries: 9,197,090., 36,600,000 in Poland (ELDIA 2012). Population total all countries: 38,663,780.","Indo-European, Germanic, North, East Scandinavian, Danish-Swedish, Swedish, Indo-European, Slavic, West, Lechitic",Indo-European,"Swedish,Polish,,,,",,"Eurasia, Eurasia",,2014-12-22,,
Candy_20150929_mlg,Candy__20150929,Daniel_BogreUdell_20130101,9/29/2015,candy-mlg-thumb-raw.png (https://dl.airtable.com/ozdqXyIxQhakCkvsRTDH_candy-mlg-thumb-raw.png),candy-mlg-thumb.jpg (https://dl.airtable.com/B14EUcCYQXWx6dp5iBZS_candy-mlg-thumb.jpg),mlg,,Malagasy,,,,Madagascar,9/29/2015,Public,Standard,,,,,"
",,1 checked out of 1,,,,,,1,checked,H8t_snz8B5A,https://youtu.be/H8t_snz8B5A,"Population total all languages: 16,744,640.",,,"Malagasy,,,,,",,Africa,,2015-2-7,,
Andi_20160405_bbc,Andi__20160405,Teddy_Nee_20141005,4/5/2016,Andi_s1_M_20160405_bbc.png (https://dl.airtable.com/osYIbq8wRk2sQL5Wn4UN_Andi_s1_M_20160405_bbc.png),Andi_s1_M_20160405_bbc.jpg (https://dl.airtable.com/3Y7iNF1RGKfr9C8DKcsq_Andi_s1_M_20160405_bbc.jpg),bbc,,Batak Toba,,,,Malaysia,6/7/2016,Public,Standard,,,,,,,1 checked out of 1,,99,,,,1,,WMXxcrFjY1o,https://youtu.be/WMXxcrFjY1o,"2,000,000 (1991 UBS).","Austronesian, Malayo-Polynesian, Northwest Sumatra-Barrier Islands, Batak, Southern",Austronesian,§,,Eurasia,,2016-4-5,,
Zairul_20170402_zsm,Zairul__20170402,Kristen_Tcherneshoff_,4/2/2017,,,zsm,,"Malay, Standard",,"Langkawi, Malasia",,Malaysia,,To Upload,CC BY-SA 4.0,checked,,,,,,1 checked out of 1,,,,,,1,,,No ID,Few L1 speakers. L2 includes most Malaysian population.,"Austronesian, Malayo-Polynesian, Malayo-Chamic, Malayic, Malay",Austronesian,§,,Eurasia,,2017-4-6,,
Marapun_20170329_tam,Marapun__20170329,Kristen_Tcherneshoff_,3/29/2017,Screen Shot 2017-04-03 at 15.03.47.png (https://dl.airtable.com/Y7r9Z2vfSEu4hzBavKK4_Screen%20Shot%202017-04-03%20at%2015.03.47.png),Marapun_s1_M_20170329_tam.jpg (https://dl.airtable.com/2TuRc9dfS6Cgu7OJK19G_Marapun_s1_M_20170329_tam.jpg),tam,,Tamil,,,,Malaysia,4/6/2017,Public,CC BY-SA 4.0,checked,,,,,Get a free Tamil lesson with italki: http://promos.italki.com/wikitongues_tam,1 checked out of 1,,,,,,1,,lM7P_th3I6E,https://youtu.be/lM7P_th3I6E,"60,700,000 in India (2001 census). Population total all countries: 68,763,360. L2 users: 8,000,000 in India.","Dravidian, Southern, Tamil-Kannada, Tamil-Kodagu, Tamil-Malayalam, Tamil",Dravidian,§,"This video was recorded by Kristen Tcherneshoff in the Cameron Highlands of central Peninsular Malaysia. Tamil is spoken by as many as 70 million people, primarily in India and Sri Lanka, where it is an official language, as well as other regions of South Asia, and by diaspora communities worldwide. (Marapun's community of Malaysian Tamils includes as many as four million people.) A Dravidian language, Tamil is related to more than eighty mother tongues, including Kannada and Telugu. Tamil has been a literary language for more than 2,000 years, making it perhaps humanity's only classical language with a widely distributed population of first language speakers.",Eurasia,,2017-3-29,,
